epoch,learning_rate,loss,mae,rmse,val_loss,val_mae,val_rmse
0,0.0010000000474974513,0.002088133478537202,0.007069458719342947,0.12874644994735718,0.0006150334374979138,0.0021741322707384825,0.06355355679988861
1,0.0010000000474974513,0.0019288079347461462,0.005046236328780651,0.11925780028104782,0.0007215462392196059,0.0028526580426841974,0.06495319306850433
2,0.0010000000474974513,0.0016847553197294474,0.005063103977590799,0.10173448920249939,0.0005665081553161144,0.0019691777415573597,0.06430362164974213
